vintage_quarter,repo_full_name,clone_url,stars_at_discovery,archived_at_discovery,created_at_github,first_commit_date,snapshot_date,snapshot_sha,age_days_at_snapshot,is_young_partial,state_n_files,state_parsed_files,state_parse_rate,state_total_lines,state_n_functions,state_mean_comment_len,state_median_comment_len,state_p90_comment_len,state_mean_complexity,state_median_complexity,state_p90_complexity,state_mean_func_len,state_median_func_len,state_p90_func_len,state_mean_body_len,state_median_body_len,state_p90_body_len,state_mean_docstring_len,state_median_docstring_len,state_p90_docstring_len,state_frac_functions_with_docstring,flow_n_commits,flow_n_contributors,flow_mean_added_comment_len,flow_median_hunk_added,flow_mean_hunk_added,flow_median_added_code_lines_per_commit,flow_mean_added_code_lines_per_commit,flow_total_added_code_lines,flow_total_added_comment_lines,flow_total_added_blank_lines,flow_total_raw_added_lines,flow_total_raw_deleted_lines,flow_total_raw_n_files
2021Q4,open-edge-platform/anomalib,https://github.com/open-edge-platform/anomalib.git,6127,0,2021-11-02T09:11:38Z,2021-11-25T23:00:32-07:00,2022-05-24,c7d5232fb235e666423c428b841cadd9a0f42e93,180,0,105,105,1.0,11257,377,43.91954022988506,44,74,2.336870026525199,1,5,19.647214854111407,14,42,12.86737400530504,8,32,6.779840848806366,6,14,0.8249336870026526,107,11,44.599751140605555,2.371052631578947,11.69066306446946,9.0,156.82242990654206,16780,2411,4288,30654,15471,772
2021Q4,mosaicml/composer,https://github.com/mosaicml/composer.git,5493,0,2021-10-12T02:38:28Z,2021-10-13T01:40:09-07:00,2022-04-11,abf65a60d8663778b4ef310167ea1df720e480e9,180,0,203,203,1.0,30151,1031,48.716791979949875,47,83,2.98545101842871,2,6,16.932104752667314,10,38,12.924345295829292,6,29,4.007759456838022,0,11,0.3879728419010669,348,28,54.06039325842696,2.75,6.61776021361734,27.5,110.16379310344827,38337,1424,7121,61366,40080,2947
2021Q4,Nixtla/statsforecast,https://github.com/Nixtla/statsforecast.git,4901,0,2021-11-24T02:19:14Z,2021-11-16T20:08:18-06:00,2022-05-15,cd7f9630ea3ebaa24049b859d2292bd4a9855116,180,0,21,21,1.0,4073,116,22.49579831932773,15,59,7.094827586206897,3.0,11,29.439655172413794,14.0,57,28.698275862068964,13.5,57,0.7413793103448276,0.0,1,0.12931034482758622,73,8,24.681818181818183,1.7586206896551724,13.01336280456845,4.0,55.67123287671233,4064,132,496,4821,634,109
2021Q4,Rikorose/DeepFilterNet,https://github.com/Rikorose/DeepFilterNet.git,4682,0,2021-10-10T17:32:57Z,2021-10-10T19:32:58+02:00,2022-04-08,5a515eb78a065f62260c5b6e9a1d8f9ed4a0d989,180,0,16,16,1.0,3659,165,36.328828828828826,29.5,78,3.6303030303030304,2,7,18.836363636363636,13,42,18.01818181818182,12,41,0.8181818181818182,0,1,0.12727272727272726,94,4,40.86274509803921,2.0,8.497041604746828,3.5,41.1063829787234,3864,204,432,5760,1245,174
2021Q4,tlkh/asitop,https://github.com/tlkh/asitop.git,4629,0,2021-10-27T15:50:16Z,2021-10-27T23:50:17+08:00,2022-04-25,b7ae0b49d9aa36b0d06dbb2fa3b01fb0761a7218,180,0,4,4,1.0,723,16,14.9,10.5,29,4.6875,2.0,11,41.9375,11.0,71,41.9375,11.0,71,0,0.0,0,0.0,30,5,14.9,2.75,4.557938324353131,12.0,37.266666666666666,1118,10,77,1223,754,57
2021Q4,mljar/mercury,https://github.com/mljar/mercury.git,4354,0,2021-12-20T13:43:44Z,2021-12-20T14:43:45+01:00,2022-06-18,53e1a96ad10244ed110a464751f806e5ba8d7505,180,0,45,45,1.0,3114,75,38.82,39.0,65,5.12,2,8,28.653333333333332,15,64,28.6,15,64,0.05333333333333334,0,0,0.05333333333333334,112,2,39.601036269430054,3.1666666666666665,5.572343262515095,5.0,30.339285714285715,3398,193,619,4285,1136,294
2022Q1,Avaiga/taipy,https://github.com/Avaiga/taipy.git,19437,0,2022-02-18T15:55:45Z,2021-08-25T12:46:53+02:00,2022-02-21,5bcb5749521f9ddcc725c009aca00a88ff724e87,180,0,383,383,1.0,48833,2568,55.26079484425349,51,117,3.2453271028037385,2.0,7,11.606308411214954,6.0,26,9.713395638629283,5.0,21,1.8929127725856698,0.0,6,0.22858255451713397,883,14,40.855497382198955,2.0,4.47115220566291,6.0,47.60362400906002,42034,955,6138,94338,68868,3888
2022Q1,blacklanternsecurity/bbot,https://github.com/blacklanternsecurity/bbot.git,10549,0,2022-03-12T02:21:59Z,2022-03-11T21:34:19-05:00,2022-09-07,b0045c9a3a2b67b37e046d827bf1355c9eeca204,180,0,114,114,1.0,13287,711,39.386877828054295,33.0,76,3.739803094233474,2,8,12.464135021097047,6,29,11.661040787623065,5,27,0.8030942334739803,0,3,0.15752461322081576,456,7,40.487917146144994,2.5,10.440532143611755,18.0,48.61622807017544,22169,869,3197,28974,14080,2131
2022Q1,ScottSloan/Bili23-Downloader,https://github.com/ScottSloan/Bili23-Downloader.git,7227,0,2022-03-05T08:07:36Z,2022-03-05T08:07:36+00:00,2022-09-01,6d96361269daf487b213b3a26aaeb77d43686af7,180,0,25,25,1.0,2793,224,6,6,6,2.0848214285714284,1.0,4,9.848214285714286,7.0,21,9.848214285714286,7.0,21,0,0.0,0,0.0,31,2,52.666666666666664,2.108695652173913,3.0071586914461683,17.0,114.54838709677419,3551,6,949,4506,2939,176
2022Q1,dmunozv04/iSponsorBlockTV,https://github.com/dmunozv04/iSponsorBlockTV.git,6048,0,2022-01-15T18:26:33Z,2022-01-15T19:26:19+01:00,2022-07-14,7c207c5b0ace56bc67e94be7512a714dcf1daaea,180,0,9,9,1.0,480,26,42.15384615384615,40,69,3.4615384615384617,2.5,7,14.538461538461538,10.0,35,14.5,10.0,35,0.038461538461538464,0.0,0,0.038461538461538464,18,3,44.72222222222222,1.8571428571428572,11.344475031391868,4.0,38.22222222222222,688,18,130,836,492,29
2022Q1,dlt-hub/dlt,https://github.com/dlt-hub/dlt.git,5833,0,2022-01-26T09:51:04Z,2022-05-16T14:55:07+02:00,2022-11-12,46972e1f43cd0d5209d7b532f489400a958977f5,180,0,118,118,1.0,11495,892,48.01647220315717,42,85,2.440582959641256,1.0,5,8.968609865470851,5.0,21,8.772421524663677,4.0,21,0.1961883408071749,0.0,0,0.04035874439461883,272,2,46.0019305019305,2.737787476917912,12.686872568378133,15.5,84.73161764705883,23047,3626,4894,55482,31935,1961
2022Q1,Giskard-AI/giskard-oss,https://github.com/Giskard-AI/giskard-oss.git,5805,0,2022-03-06T21:45:37Z,2022-03-06T22:52:04+01:00,2022-09-02,c10adfe9c33adf02d0d020c7fcd2cb1f0593f9f1,180,0,15,15,1.0,666,46,53.5,53.5,66,2.4347826086956523,2.0,5,10.5,8.5,21,10.5,8.5,21,0,0.0,0,0.0,203,5,45.084832904884315,2.0,6.533367946702856,0.0,41.26600985221675,8377,389,1796,19960,16156,574
2022Q1,Textualize/rich-cli,https://github.com/Textualize/rich-cli.git,3719,0,2022-01-22T12:31:52Z,2022-01-22T12:31:52+00:00,2022-07-21,0721cb196661687d8ecd9af4baf48576b240c978,180,0,5,5,1.0,1112,27,58,58,58,6.111111111111111,1,18,29.925925925925927,7,81,28.185185185185187,6,77,1.7407407407407407,0,7,0.4074074074074074,46,9,33.0,2.166666666666667,3.7997044241037377,5.0,22.391304347826086,1030,4,137,1171,323,50
2022Q1,pytorch/rl,https://github.com/pytorch/rl.git,3547,0,2022-02-01T17:17:36Z,2022-03-31T11:37:41+01:00,2022-09-27,8ad92965cf20ca968ba6df03b23af60e70deef12,180,0,103,103,1.0,32050,1512,47.1025641025641,52.0,79,3.2076719576719577,2.0,7,15.011243386243386,7.0,36,13.132275132275133,6.0,32,1.878968253968254,0.0,7,0.16865079365079366,277,54,49.56189451022605,2.857142857142857,7.03754558251782,18.0,82.51624548736461,22857,929,2348,41573,21954,1287
2022Q2,huggingface/diffusers,https://github.com/huggingface/diffusers.git,34463,0,2022-05-30T16:04:02Z,2022-05-30T18:07:33+02:00,2022-11-26,6b02323a602a66841729c3a5d60844b24aa81ff2,180,0,132,132,1.0,38553,1257,50.58736059479554,49,87,3.4781225139220364,2,9,23.268098647573588,11,62,19.009546539379475,9,51,4.258552108194113,0,14,0.31105807478122516,991,106,46.67481756497247,2.3333333333333335,15.122372557503638,5.0,67.36427850655903,66758,7811,12997,135279,65273,3330
2022Q2,subframe7536/maple-font,https://github.com/subframe7536/maple-font.git,28753,0,2022-04-08T15:51:22Z,2022-04-08T23:51:24+08:00,2022-10-05,70b477b07dca4905f97bd4268d4f215f01274865,180,0,4,4,1.0,218,6,20.91176470588235,14.5,44,2.8333333333333335,2.5,6,14.833333333333334,15.5,29,14,15.0,28,0.8333333333333334,1.0,1,0.8333333333333334,4,1,21.5609756097561,27.166666666666668,27.020833333333336,41.0,45.25,181,41,32,505,36,12
2022Q2,Dao-AILab/flash-attention,https://github.com/Dao-AILab/flash-attention.git,24857,0,2022-05-19T21:22:06Z,2022-05-20T14:21:58-07:00,2022-11-16,d6ef701aa99bd1c5f7e0c277f4a8aed0462ce1f5,180,0,25,25,1.0,5057,196,50.984375,45.0,89,4,2.0,10,20.020408163265305,12.0,42,17.95408163265306,11.0,39,2.066326530612245,0.0,6,0.30612244897959184,64,6,54.755524861878456,3.128205128205128,48.00701070789604,7.0,100.21875,6414,724,918,11110,3647,141
2022Q2,zai-org/CogVideo,https://github.com/zai-org/CogVideo.git,13004,0,2022-05-29T06:46:18Z,2022-05-29T14:46:19+08:00,2022-11-25,c05570ea24821945b31c63b9dbe236ff61002a6d,180,0,13,13,1.0,3401,95,41.01501501501502,32,81,5.136842105263158,3,13,32.89473684210526,16,82,32.136842105263156,16,82,0.7578947368421053,0,6,0.11578947368421053,1,1,44.343629343629345,261.61538461538464,261.61538461538464,2685.0,2685.0,2685,259,457,3401,0,13
2022Q2,nerfstudio-project/nerfstudio,https://github.com/nerfstudio-project/nerfstudio.git,11985,0,2022-05-31T18:17:37Z,2022-03-29T17:26:54+00:00,2022-09-25,e4982f7ed1edfa277f353af5a927de96b1bd1cc9,180,0,99,99,1.0,14639,561,42.70782122905028,48.0,69,2.2174688057040997,1,5,16.33511586452763,11,38,12.994652406417112,7,33,3.340463458110517,1,9,0.6203208556149733,456,11,43.758620689655174,2.747549019607843,10.305165044387286,19.0,129.50219298245614,59053,5452,11757,83133,65309,2217
2022Q2,lucidrains/DALLE2-pytorch,https://github.com/lucidrains/DALLE2-pytorch.git,11301,0,2022-04-07T04:14:08Z,2022-04-06T21:14:09-07:00,2022-10-03,c18c0801283d30384912df0e35f225f3df1566a3,180,0,18,18,1.0,8371,439,46.15342960288809,36.0,89,3.1571753986332576,2,7,16.425968109339408,6,39,15.98861047835991,5,36,0.43735763097949887,0,0,0.09111617312072894,446,12,41.91740412979351,1.8452380952380953,6.539012752554178,6.5,25.367713004484305,11314,678,2504,14753,6323,851
2022Q2,bigscience-workshop/petals,https://github.com/bigscience-workshop/petals.git,10545,0,2022-06-12T00:10:27Z,2022-06-12T03:10:27+03:00,2022-12-09,f42e559c77d1001f028bfb7f784f9fe0b1324aa4,180,0,41,41,1.0,6107,243,50.86784140969163,49,87,4.316872427983539,2,10,18.94238683127572,10,44,17.57201646090535,9,40,1.3703703703703705,0,6,0.2962962962962963,182,9,51.70387243735763,2.0,6.114534506138104,12.0,66.52197802197803,12107,439,2175,20223,12625,585
2022Q2,mage-ai/mage-ai,https://github.com/mage-ai/mage-ai.git,8819,0,2022-05-16T22:11:39Z,2022-05-16T15:11:41-07:00,2022-11-12,3f58aae3c893b51d01a973b39bdcd170ccaffda8,180,0,407,373,0.9164619164619164,36148,1619,50.94239631336406,50.0,82,3.381717109326745,2,7,16.373069796170476,9,37,15.111179740580605,8,36,1.2618900555898702,0,6,0.16615194564546015,722,11,51.23633969716919,2.8779385171790235,8.540222700740317,11.0,73.20498614958449,52854,1519,8421,88613,38973,2849
2022Q2,lucidrains/imagen-pytorch,https://github.com/lucidrains/imagen-pytorch.git,8423,0,2022-05-23T22:06:13Z,2022-05-23T15:06:14-07:00,2022-11-19,a2505cb7c9c9e0c8c92d4f15b8b91465e8d88835,180,0,12,12,1.0,6762,318,42.42298850574713,33,80,3.5125786163522013,2.0,6,18.70125786163522,7.0,38,18.70125786163522,7.0,38,0,0.0,0,0.0,340,18,41.72222222222222,1.6666666666666667,6.899932290887769,6.0,20.491176470588236,6967,450,2064,9589,2771,687
2022Q2,facebookresearch/metaseq,https://github.com/facebookresearch/metaseq.git,6545,1,2022-05-02T22:09:05Z,2022-05-02T22:08:29-04:00,2022-10-29,e2df6a021cc5ee024533427ae476ce29cdb65b66,180,0,149,149,1.0,28148,1422,49.1401305876444,57,73,3.1722925457102673,2.0,7,15.29465541490858,7.0,36,13.481715893108298,5.0,32,1.8129395218002813,0.0,7,0.34177215189873417,161,29,50.36105476673428,1.6515151515151516,8.295291361179656,5.0,183.59006211180125,29558,2465,5305,45508,10704,607
2022Q3,AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui.git,164861,0,2022-08-22T14:05:26Z,2022-08-22T17:05:27+03:00,2023-02-18,3715ece0adce7bf7c5e9c5ab3710b2fdc3848f39,180,0,107,107,1.0,25794,1244,47.75029171528588,37,97,4.040192926045016,2.0,8,17.672025723472668,8.0,38,17.169614147909968,8.0,38,0.502411575562701,0.0,0,0.09646302250803858,2276,295,46.633783783783784,1.6666666666666667,11.001576022067649,4.0,32.111599297012305,73086,2960,14598,97810,68379,3834
2022Q3,openai/whisper,https://github.com/openai/whisper.git,108754,0,2022-09-16T20:02:54Z,2022-09-22T01:09:43+09:00,2023-03-21,6dea21fd7f7253bfe450f1e2512a0fe47ee2d258,180,0,14,14,1.0,3532,144,53.012121212121215,54,85,4.243055555555555,2.0,9,20.243055555555557,9.0,48,18.395833333333332,8.0,38,1.8472222222222223,0.0,4,0.19444444444444445,72,32,62.0,1.5,2.626977741470896,2.5,21.875,1575,55,199,2037,846,120
2022Q3,ultralytics/ultralytics,https://github.com/ultralytics/ultralytics.git,61406,0,2022-09-11T16:39:45Z,2022-09-11T19:39:46+03:00,2023-03-10,177a68b39ffe7f87c5bc17a78fa5322af9f77c0b,180,0,73,73,1.0,16919,961,29.2703081232493,22.0,61,3.780437044745057,2,8,13.85015608740895,8,32,12.070759625390219,6,26,1.7793964620187306,0,8,0.23204994797086367,209,9,44.05818965517241,2.2857142857142856,5.519806015072698,39.0,118.20095693779905,24704,1856,3834,32718,15261,1710
2022Q3,zhayujie/CowAgent,https://github.com/zhayujie/CowAgent.git,46834,0,2022-08-07T08:33:41Z,2022-08-10T00:04:10+08:00,2023-02-06,80f57267ec16e79080a8ff83c4c024b18951504a,180,0,12,12,1.0,568,38,17.785714285714285,16.5,27,2.763157894736842,2.0,5,10.68421052631579,7.5,25,9.710526315789474,6.0,25,0.9736842105263158,0.0,5,0.18421052631578946,25,4,23.03921568627451,2.0,4.351125404007757,8.0,38.84,971,51,134,1156,291,62
2022Q3,chidiwilliams/buzz,https://github.com/chidiwilliams/buzz.git,21385,0,2022-09-24T13:43:23Z,2022-09-24T14:46:36+01:00,2023-03-23,62ed04d97fc602b948a98dda4caa736bb6a77481,180,0,11,11,1.0,2573,180,50.41269841269841,54,85,2.1944444444444446,1.0,5,10.422222222222222,5.0,30,10.394444444444444,5.0,30,0.027777777777777776,0.0,0,0.011111111111111112,137,2,58.41059602649007,2.2,4.628836793729956,11.0,52.043795620437955,7130,151,1445,10816,7429,338
2022Q3,fauxpilot/fauxpilot,https://github.com/fauxpilot/fauxpilot.git,14682,0,2022-08-03T02:14:22Z,2022-08-02T21:47:27-04:00,2023-01-29,4441e5e16b301e8a9a803ec36007093bc462991a,180,0,13,13,1.0,923,24,39.26966292134831,33,73,4.583333333333333,2.0,18,21.333333333333332,6.0,50,21.333333333333332,6.0,50,0,0.0,0,0.0,20,5,41.24742268041237,2.6666666666666665,21.94503367003367,7.5,48.9,978,97,174,1417,333,38
2022Q3,IdreesInc/Monocraft,https://github.com/IdreesInc/Monocraft.git,11325,0,2022-08-08T00:32:42Z,2022-08-07T17:06:47-04:00,2023-02-03,e1c44cf2278d866ed36a2419085d44e8ac4f1e10,180,0,3,3,1.0,227,6,46.57446808510638,62,70,7.333333333333333,6.0,18,27.5,27.5,52,27.5,27.5,52,0,0.0,0,0.0,31,3,34.06748466257669,2.5,26.21532258064516,9.0,30.612903225806452,949,163,170,1282,431,39
2022Q3,modelscope/modelscope,https://github.com/modelscope/modelscope.git,9124,0,2022-07-25T06:56:02Z,2022-05-12T15:33:28+08:00,2022-11-08,266851bbbbd2dbeb5b681172936c5b013b5bc144,180,0,1195,1195,1.0,213822,8795,41.4301866947147,41,74,3.2817509948834567,2,7,19.27208641273451,11,44,17.523251847640704,10,41,1.7488345650938033,0,6,0.24400227401932917,803,98,42.88589238010431,3.0853365384615383,23.852227321440576,15.0,327.7683686176837,263198,15722,47201,354783,112887,6141
2022Q3,zai-org/CodeGeeX,https://github.com/zai-org/CodeGeeX.git,8802,0,2022-09-17T14:06:29Z,2022-09-17T22:06:29+08:00,2023-03-16,e81ef8533db82dfa31e44a2031474caba09b6d19,180,0,114,114,1.0,32144,1025,40.57960940086064,38,69,4.034146341463415,2,9,26.12292682926829,13,63,25.125853658536585,11,62,0.9970731707317073,0,3,0.39707317073170734,60,10,40.706475756589654,3.466666666666667,67.26868554876145,10.0,436.5,26190,3073,4480,37864,2048,205
2022Q3,firerpa/lamda,https://github.com/firerpa/lamda.git,8288,0,2022-07-10T03:20:56Z,2022-06-05T23:35:20+08:00,2022-12-02,d762785de5eb4477d2dd3a0073955a26b8db2a19,180,0,4,4,1.0,1885,324,29.666666666666668,19.0,76,1.0895061728395061,1.0,1,4.783950617283951,5.0,8,3.240740740740741,3.0,5,1.5432098765432098,3.0,3,0.5154320987654321,12,2,13.0,2.085714285714286,2.592857142857143,3.5,13.416666666666666,161,1,0,485,198,34
2022Q4,run-llama/llama_index,https://github.com/run-llama/llama_index.git,52072,0,2022-11-02T04:24:54Z,2022-11-01T21:25:10-07:00,2023-04-30,c75ee557d098eddd143e8119a6c6f02aea5a6e34,180,0,243,243,1.0,24140,975,39.987854251012145,39,67,2.710769230769231,2,6,15.61948717948718,10,36,13.104615384615384,8,32,2.514871794871795,1,8,0.8564102564102564,448,96,42.02627939142462,3.5,10.2291510521122,20.0,89.859375,40257,1446,7413,63909,31631,2557
2022Q4,oobabooga/textgen,https://github.com/oobabooga/textgen.git,47633,0,2022-12-21T04:17:37Z,2022-12-21T01:17:38-03:00,2023-06-19,0d9d70ec7e4244e2cc85d9bb453e7817b4eed8dd,180,0,63,63,1.0,10218,434,45.06655844155844,38.0,86,4.423963133640553,2.0,9,18.41705069124424,7.0,41,18.255760368663594,7.0,41,0.16129032258064516,0.0,0,0.06221198156682028,1296,125,48.78776978417266,1.5,4.4489178033865695,4.0,16.46759259259259,21342,1112,3741,26278,15847,1977
2022Q4,AstrBotDevs/AstrBot,https://github.com/AstrBotDevs/AstrBot.git,40231,0,2022-12-08T13:27:46Z,2022-12-08T17:45:07+08:00,2023-06-06,aa9ff99557fb26563f1d95ed4d2022e011fbb96a,180,0,21,21,1.0,3041,136,20.48165137614679,13.0,48,5.029411764705882,2.0,10,17.919117647058822,9.0,37,17.669117647058822,9.0,37,0.25,0.0,0,0.04411764705882353,248,4,26.75994694960212,2.55,4.0336019345480665,7.0,23.870967741935484,5920,754,616,7290,4393,414
2022Q4,LAION-AI/Open-Assistant,https://github.com/LAION-AI/Open-Assistant.git,37400,0,2022-12-13T05:24:17Z,2022-12-13T06:24:18+01:00,2023-06-11,1c506623946edc80017dfa62cedb48da8fd14037,180,0,309,309,1.0,39556,1409,44.526038619075486,40,75,3.3789921930447124,2,7,17.497515968772177,10,38,16.789921930447125,9,36,0.7075940383250532,0,1,0.19091554293825408,969,115,48.47448235637212,3.0,13.45308753924647,12.0,62.536635706914346,60598,3429,11309,81455,37886,2931
2022Q4,reflex-dev/reflex,https://github.com/reflex-dev/reflex.git,28879,0,2022-10-25T03:08:48Z,2022-11-18T12:44:06-08:00,2023-05-17,0c33ad19f63b9ad732c2430cb166fdaf2944d72e,180,0,136,136,1.0,18119,468,48.14792899408284,39,80,2.7542735042735043,2.0,6,17.162393162393162,13.0,35,10.145299145299145,6.0,26,7.017094017094017,8.0,12,0.938034188034188,319,41,45.70759493670886,2.8333333333333335,7.057024778331845,10.0,58.874608150470216,18781,1580,5302,32702,8935,1323
2022Q4,acheong08/ChatGPT,https://github.com/acheong08/ChatGPT.git,27894,1,2022-12-03T14:35:24Z,2022-12-03T22:35:24+08:00,2023-06-01,ed8310d70ef3b58bc25611ecc6ab91f16c7f3544,180,0,6,6,1.0,2477,79,35.775,33.0,63,4.772151898734177,2,15,27.50632911392405,14,79,23.21518987341772,12,64,4.291139240506329,3,13,0.6835443037974683,906,103,34.49068322981366,1.6666666666666667,8.984782464445106,2.0,16.55960264900662,15003,644,1295,17745,15292,1147
2022Q4,m-bain/whisperX,https://github.com/m-bain/whisperX.git,23941,0,2022-12-09T02:34:23Z,2022-12-13T18:18:40+00:00,2023-06-11,befe2b242eb59dcd7a8a122d127614d5c63d36e9,180,0,10,10,1.0,1970,62,40.5188679245283,40.0,70,5.032258064516129,2.0,10,24.241935483870968,9.0,45,22.774193548387096,8.5,44,1.467741935483871,0.0,3,0.14516129032258066,108,30,47.192893401015226,2.0,7.7520082400832235,5.0,55.73148148148148,6019,394,1144,7739,5750,187
2022Q4,huggingface/peft,https://github.com/huggingface/peft.git,21642,0,2022-11-25T03:51:09Z,2022-11-25T09:21:10+05:30,2023-05-24,3714aa2fff158fdfa637b2b65952580801d890b2,180,0,15,15,1.0,4248,149,44.74074074074074,42,74,4.449664429530201,3,9,18.93959731543624,13,44,17.731543624161073,12,41,1.2080536912751678,0,6,0.2550335570469799,256,35,42.97163120567376,1.7083333333333335,5.717483989287055,2.0,28.46875,7288,564,958,16362,8504,525
2022Q4,modelscope/FunASR,https://github.com/modelscope/FunASR.git,20230,0,2022-11-24T02:28:11Z,2022-11-24T10:28:11+08:00,2023-05-23,f7b5b3ea08cf27b18215283edcce9c532fe0f6a8,180,0,1250,1236,0.9888,136101,3897,34.94000295551943,30,65,3.9319989735694123,2,9,26.832178598922248,14,65,25.00872465999487,12,62,1.82345393892738,0,8,0.2281241981011034,1019,48,40.00038529282254,2.0,17.347568188995634,4.0,172.900883218842,176186,18168,31015,255960,116416,4071
2022Q4,openai/tiktoken,https://github.com/openai/tiktoken.git,19210,0,2022-12-01T23:22:11Z,2022-12-14T15:33:00-08:00,2023-06-12,5d970c1100d3210b42497203d6b5c1e30cfda6cb,180,0,7,7,1.0,957,50,43.013513513513516,39.5,82,3.36,2.0,7,14.9,11.0,34,11.18,6.5,28,3.72,0.5,11,0.5,18,7,43.513888888888886,2.9,21.021693121693122,11.0,41.22222222222222,742,72,174,1519,40,52
2023Q1,Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI.git,132076,0,2023-01-17T03:15:56Z,2023-01-16T22:37:14-05:00,2023-07-15,490771b7f495c95fb52875cf234fffc367162c7e,180,0,102,102,1.0,33931,1537,35.26781170483461,29.0,69,3.176968119713728,2,7,18.609629147690306,8,46,17.611581001951855,8,42,0.9980481457384516,0,1,0.12752114508783344,614,31,38.456846950517836,2.3333333333333335,7.348005304513978,7.0,64.91042345276873,39855,1738,6778,48371,14427,1087
2023Q1,vllm-project/vllm,https://github.com/vllm-project/vllm.git,91260,0,2023-02-09T11:23:20Z,2023-02-09T11:24:15+00:00,2023-08-08,a57d13cc967d04478cebcfa2c3440fb167b21c6d,180,0,63,63,1.0,11141,477,43.315496098104795,42,69,2.742138364779874,2,6,17.572327044025158,11,40,16.78616352201258,10,38,0.7861635220125787,0,1,0.19916142557651992,232,36,44.3871096877502,3.0,10.890641741837307,10.0,113.27586206896552,26280,2498,4394,36885,24335,888
2023Q1,xtekky/gpt4free,https://github.com/xtekky/gpt4free.git,66662,0,2023-03-29T17:00:43Z,2023-03-29T18:00:44+01:00,2023-09-25,5bcc82ce1a59901c0be01d96fb049c7f589e7ec5,180,0,49,49,1.0,4582,130,30.128205128205128,28,56,3.8384615384615386,2.0,9,22.253846153846155,12.5,50,22.253846153846155,12.5,50,0,0.0,0,0.0,350,74,44.89567492912699,2.8,17.683079687116276,7.0,2544.957142857143,890735,68785,179233,1924600,1920145,5741
2023Q1,meta-llama/llama,https://github.com/meta-llama/llama.git,59595,0,2023-02-14T09:29:12Z,2023-02-24T05:20:46-08:00,2023-08-23,ea9f33d6d3ea8ed7d560d270986407fd6c2e52b7,180,0,6,6,1.0,789,26,51.38235294117647,45.5,110,3.576923076923077,2.0,8,23.884615384615383,13.5,74,23.846153846153847,13.5,74,0.038461538461538464,0.0,0,0.038461538461538464,12,7,67.88888888888889,3.0,3.9790416480071653,6.5,43.75,525,18,57,613,238,21
2023Q1,lm-sys/FastChat,https://github.com/lm-sys/FastChat.git,39528,0,2023-03-19T00:18:02Z,2023-03-18T17:18:03-07:00,2023-09-14,3149253988ee16b0945aa0a381a42a07b8a7829e,180,0,93,93,1.0,18261,590,42.5785498489426,35.0,78,3.6,2.0,8,19.26779661016949,8.0,49,19.04237288135593,8.0,48,0.22542372881355932,0.0,1,0.12033898305084746,464,118,42.367637540453075,3.0,12.345542297577747,18.0,70.1896551724138,32568,1545,5137,40582,21563,1354
