name,found,repository_url,downloads,stargazers_count,forks_count,subscribers_count,open_issues_count,total_committers,total_commits,archived
ddgs,True,https://github.com/deedy5/ddgs,6645062.0,2916.0,278.0,23.0,27.0,2.0,178.0,False
ddtrace,True,https://github.com/DataDog/dd-trace-py,39322438.0,649.0,542.0,616.0,307.0,293.0,7640.0,False
debugpy,True,https://github.com/microsoft/debugpy,90745378.0,2462.0,201.0,36.0,223.0,65.0,1844.0,False
decorator,True,https://github.com/micheles/decorator,167889025.0,905.0,118.0,24.0,4.0,27.0,328.0,False
deepdiff,True,https://github.com/qlustered/deepdiff,65667454.0,2524.0,277.0,27.0,107.0,85.0,959.0,False
deepl,True,https://github.com/DeepLcom/deepl-python,833422.0,1330.0,90.0,23.0,52.0,7.0,172.0,False
deepsearch-glm,True,https://github.com/DS4SD/deepsearch-glm,90055.0,7.0,1.0,1.0,2.0,,,False
deepspeed,True,https://github.com/deepspeedai/DeepSpeed,1037271.0,43062.0,4961.0,358.0,1354.0,370.0,2523.0,False
defusedxml,True,https://github.com/tiran/defusedxml,216270032.0,551.0,60.0,14.0,8.0,6.0,201.0,False
delegator-py,True,https://github.com/kennethreitz/delegator,98284.0,1742.0,86.0,46.0,12.0,,,False
demjson,True,,29945.0,,,,,,,
demucs,True,https://github.com/adefossez/demucs,528334.0,7984.0,1007.0,150.0,270.0,30.0,272.0,False
deprecated,True,https://github.com/laurent-laporte-pro/deprecated,164786323.0,333.0,42.0,4.0,10.0,20.0,237.0,False
descript-audio-codec,True,https://github.com/descriptinc/descript-audio-codec,515313.0,1842.0,187.0,31.0,75.0,3.0,14.0,False
devtools,True,https://github.com/samuelcolvin/python-devtools,3495442.0,1078.0,50.0,8.0,33.0,13.0,131.0,False
diffusers,True,https://github.com/huggingface/diffusers,6541979.0,20155.0,4188.0,176.0,408.0,303.0,2062.0,False
dill,True,https://github.com/uqfoundation/dill,188270957.0,2448.0,191.0,21.0,208.0,47.0,672.0,False
dingtalk-stream,True,https://github.com/open-dingtalk/dingtalk-stream-sdk-python,864145.0,124.0,28.0,6.0,9.0,,,False
discord,True,https://github.com/Rapptz/discord.py,182480.0,14204.0,3721.0,261.0,121.0,463.0,4999.0,False
discord-py,True,https://github.com/Rapptz/discord.py,7468493.0,16146.0,3927.0,249.0,159.0,463.0,4999.0,False
diskcache,True,https://github.com/grantjenks/python-diskcache,30076733.0,2904.0,181.0,20.0,76.0,26.0,720.0,False
distributed,True,https://github.com/dask/distributed,6151325.0,1677.0,768.0,50.0,1508.0,345.0,5582.0,False
distro,True,https://github.com/python-distro/distro,361403458.0,282.0,69.0,7.0,13.0,51.0,299.0,False
django,True,https://github.com/django/django,45852642.0,88714.0,34156.0,2279.0,464.0,3150.0,32439.0,False
django-appconf,True,https://github.com/django-compressor/django-appconf,4761742.0,357.0,49.0,13.0,3.0,32.0,131.0,False
django-auth-ldap,True,https://github.com/django-auth-ldap/django-auth-ldap,513236.0,376.0,105.0,15.0,105.0,36.0,462.0,False
django-bootstrap3,True,https://github.com/zostera/django-bootstrap3,311753.0,2330.0,670.0,99.0,0.0,102.0,940.0,False
django-cas-ng,True,https://github.com/django-cas-ng/django-cas-ng,49195.0,392.0,170.0,12.0,10.0,,,False
django-celery-beat,True,https://github.com/celery/django-celery-beat,7661095.0,1585.0,413.0,46.0,107.0,119.0,374.0,False
django-compressor,True,https://github.com/django-compressor/django-compressor,2505591.0,2754.0,596.0,50.0,129.0,225.0,1269.0,False
django-cors-headers,True,https://github.com/adamchainz/django-cors-headers,21916850.0,5586.0,552.0,71.0,9.0,65.0,670.0,False
django-debug-toolbar,True,https://github.com/django-commons/django-debug-toolbar,8541925.0,7789.0,1032.0,111.0,77.0,283.0,1952.0,False
django-filter,True,https://github.com/carltongibson/django-filter,14885796.0,4684.0,779.0,66.0,91.0,217.0,1034.0,False
django-formtools,True,https://github.com/jazzband/django-formtools,3398887.0,885.0,145.0,17.0,87.0,71.0,330.0,False
django-generate-secret-key,True,https://github.com/MickaelBergem/django-generate-secret-key,1282.0,15.0,7.0,0.0,1.0,,,False
django-libsass,True,https://github.com/torchbox/django-libsass,1291434.0,273.0,34.0,27.0,6.0,15.0,51.0,False
django-modelcluster,True,https://github.com/wagtail/django-modelcluster,2169504.0,521.0,73.0,21.0,28.0,34.0,359.0,False
django-oauth-toolkit,True,https://github.com/django-oauth/django-oauth-toolkit,4868618.0,3335.0,857.0,57.0,43.0,260.0,1289.0,False
django-picklefield,True,https://github.com/gintas/django-picklefield,1277264.0,185.0,45.0,9.0,3.0,,,False
django-private-storage,True,https://github.com/edoburu/django-private-storage,65730.0,351.0,62.0,14.0,24.0,22.0,124.0,False
django-proxy,True,https://github.com/mjumbewu/django-proxy,48068.0,148.0,41.0,5.0,10.0,,,False
django-radius,True,https://github.com/robgolding63/django-radius,11728.0,66.0,22.0,4.0,6.0,9.0,51.0,False
django-ranged-response,True,https://github.com/wearespindle/django-ranged-fileresponse,132007.0,20.0,14.0,7.0,7.0,,,False
django-redis,True,https://github.com/jazzband/django-redis,11305000.0,3084.0,456.0,58.0,78.0,134.0,869.0,False
django-registration,True,https://github.com/ubernostrum/django-registration,281287.0,942.0,233.0,26.0,2.0,49.0,972.0,False
django-rest-swagger,True,https://github.com/marcgibbons/django-rest-swagger,274103.0,2568.0,598.0,1.0,166.0,,,True
django-sass-processor,True,https://github.com/jrief/django-sass-processor,183092.0,415.0,65.0,8.0,10.0,35.0,288.0,False
django-simple-captcha,True,https://github.com/mbi/django-simple-captcha,207711.0,1421.0,324.0,43.0,39.0,67.0,367.0,False
django-simple-history,True,https://github.com/django-commons/django-simple-history,4588617.0,2462.0,507.0,41.0,193.0,179.0,1216.0,False
django-tables2,True,https://github.com/jieter/django-tables2,839676.0,2008.0,443.0,50.0,104.0,154.0,1341.0,False
django-taggit,True,https://github.com/jazzband/django-taggit,1619449.0,3447.0,634.0,60.0,114.0,150.0,790.0,False
django-timezone-field,True,https://github.com/mfogel/django-timezone-field,8330768.0,414.0,99.0,8.0,10.0,23.0,336.0,False
django-treebeard,True,https://github.com/django-treebeard/django-treebeard,1489235.0,1219.0,222.0,25.0,4.0,78.0,757.0,False
django-widget-tweaks,True,https://github.com/jazzband/django-widget-tweaks,1417429.0,2163.0,137.0,44.0,48.0,30.0,164.0,False
djangorestframework,True,https://github.com/encode/django-rest-framework,27415319.0,30155.0,7082.0,604.0,58.0,1384.0,6788.0,False
djangorestframework-bulk,True,https://github.com/miki725/django-rest-framework-bulk,91982.0,517.0,107.0,18.0,46.0,,,False
dlib,True,https://github.com/davisking/dlib,185881.0,14436.0,3441.0,467.0,39.0,202.0,7864.0,False
dlt,True,https://github.com/dlt-hub/dlt,7738539.0,5726.0,578.0,26.0,431.0,,,False
dm-haiku,True,https://github.com/deepmind/dm-haiku,192164.0,3276.0,299.0,33.0,105.0,,,False
dm-tree,True,https://github.com/deepmind/tree,3986017.0,937.0,59.0,19.0,32.0,18.0,94.0,False
dnspython,True,https://github.com/rthalley/dnspython,269287611.0,2670.0,570.0,55.0,3.0,126.0,2163.0,False
docker,True,https://github.com/docker/docker-py,159478953.0,7211.0,1726.0,190.0,568.0,463.0,2322.0,False
docling-core,True,https://github.com/docling-project/docling-core,4958477.0,281.0,203.0,9.0,110.0,,,False
docling-ibm-models,True,https://github.com/docling-project/docling-ibm-models,3380159.0,208.0,84.0,6.0,53.0,,,False
docling-parse,True,https://github.com/docling-project/docling-parse,3545596.0,333.0,78.0,4.0,54.0,,,False
docopt,True,https://github.com/docopt/docopt,18187653.0,8007.0,558.0,156.0,267.0,34.0,394.0,False
docstring-parser,True,https://github.com/rr-/docstring_parser,238388814.0,273.0,58.0,3.0,23.0,20.0,118.0,False
docutils,True,,174289117.0,,,,,,,
docx2markdown,True,https://github.com/haesleinhuepf/docx2markdown,10545.0,10.0,2.0,1.0,0.0,,,False
docx2txt,True,https://github.com/ankushshah89/python-docx2txt,3479947.0,486.0,96.0,22.0,26.0,7.0,26.0,False
dotenv,True,https://github.com/pedroburon/dotenv,9286299.0,38.0,11.0,2.0,13.0,,,False
dpath,True,https://github.com/dpath-maintainers/dpath-python,11509798.0,628.0,91.0,18.0,25.0,26.0,251.0,False
drf-nested-routers,True,https://github.com/alanjds/drf-nested-routers,2204243.0,1800.0,173.0,18.0,44.0,55.0,289.0,False
drf-spectacular,True,https://github.com/tfranzel/drf-spectacular,13102067.0,2860.0,333.0,9.0,209.0,98.0,905.0,False
drf-spectacular-sidecar,True,https://github.com/tfranzel/drf-spectacular-sidecar,1698453.0,49.0,6.0,1.0,5.0,4.0,47.0,False
drf-writable-nested,True,https://github.com/beda-software/drf-writable-nested,637527.0,1140.0,115.0,26.0,70.0,28.0,194.0,False
drf-yasg,True,https://github.com/axnsan12/drf-yasg,2389503.0,3545.0,442.0,27.0,242.0,69.0,514.0,False
dspy-ai,True,https://github.com/stanfordnlp/dsp,966821.0,29783.0,2375.0,178.0,370.0,,,False
duckdb,True,https://github.com/duckdb/duckdb-python,63303052.0,183.0,109.0,1.0,67.0,,,False
duckduckgo-search,True,https://github.com/deedy5/duckduckgo_search,5309053.0,2891.0,277.0,23.0,25.0,2.0,178.0,False
duckling,True,https://github.com/FraBle/python-duckling,662.0,135.0,27.0,3.0,14.0,,,False
dulwich,True,https://github.com/dulwich/dulwich,70678878.0,2056.0,395.0,52.0,102.0,235.0,3875.0,False
dynamixel-sdk,True,https://github.com/ROBOTIS-GIT/DynamixelSDK,165892.0,595.0,505.0,44.0,19.0,25.0,433.0,False
easydict,True,https://github.com/makinacorpus/easydict,3538538.0,271.0,46.0,35.0,26.0,,,False
easyocr,True,https://github.com/jaidedai/easyocr,2699919.0,29965.0,3605.0,332.0,530.0,134.0,413.0,False
easyutils,True,https://github.com/shidenggui/easyutils,8724.0,88.0,76.0,18.0,2.0,,,False
ebooklib,True,https://github.com/aerkalov/ebooklib,1109644.0,1809.0,260.0,39.0,112.0,38.0,145.0,False
ecdsa,True,https://github.com/tlsfuzzer/python-ecdsa,48351742.0,974.0,342.0,49.0,20.0,50.0,517.0,False
edge-tts,True,https://github.com/rany2/edge-tts,9164548.0,11846.0,1092.0,80.0,4.0,5.0,192.0,False
edgegpt,True,https://github.com/acheong08/EdgeGPT,1781.0,7997.0,897.0,90.0,37.0,18.0,163.0,True
editdistance,True,https://github.com/roy-ht/editdistance,3157478.0,704.0,74.0,1.0,29.0,10.0,82.0,True
einops,True,https://github.com/arogozhnikov/einops,24998171.0,9587.0,400.0,65.0,38.0,29.0,616.0,False
einops-exts,True,https://github.com/lucidrains/einops-exts,204172.0,57.0,5.0,3.0,2.0,,,False
einshape,True,https://github.com/deepmind/einshape,448339.0,107.0,8.0,5.0,2.0,,,False
elastic-apm,True,https://github.com/elastic/apm-agent-python,1557436.0,430.0,238.0,219.0,141.0,232.0,3418.0,False
elasticsearch,True,https://github.com/elastic/elasticsearch-py,45604380.0,4230.0,1180.0,412.0,60.0,204.0,1510.0,False
elasticsearch7,True,https://github.com/elastic/elasticsearch-py,145807.0,4385.0,1219.0,393.0,63.0,216.0,1638.0,False
elasticsearch8,True,https://github.com/elastic/elasticsearch8-py,1052081.0,4134.0,1166.0,412.0,63.0,204.0,1510.0,False
elevenlabs,True,https://github.com/elevenlabs/elevenlabs-python,10924803.0,125.0,15.0,19.0,14.0,,,False
ema-pytorch,True,https://github.com/lucidrains/ema-pytorch,252829.0,487.0,30.0,4.0,3.0,,,False
email-validator,True,https://github.com/JoshData/python-email-validator,192795309.0,1442.0,139.0,23.0,15.0,25.0,221.0,False
embedchain,True,https://github.com/embedchain/embedchain,343581.0,63356.0,7395.0,242.0,672.0,143.0,1044.0,False
embedding-reader,True,https://github.com/rom1504/embedding-reader,40069.0,103.0,23.0,3.0,19.0,,,False
emoji,True,https://github.com/carpedm20/emoji,14276399.0,2036.0,298.0,23.0,27.0,66.0,373.0,False
eng-to-ipa,True,,56629.0,311.0,39.0,14.0,11.0,7.0,64.0,False
entrypoints,True,https://github.com/takluyver/entrypoints,32856905.0,77.0,31.0,5.0,5.0,13.0,58.0,False
enum-compat,True,https://github.com/jstasiak/enum-compat,6658910.0,4.0,5.0,1.0,1.0,,,False
enum34,True,https://bitbucket.org/stoneleaf/enum34,8485043.0,,,,,,,
environs,True,https://github.com/sloria/environs,5992761.0,1372.0,117.0,11.0,2.0,30.0,384.0,False
eodhd,True,https://github.com/EodHistoricalData/EODHD-APIs-Python-Financial-Library,34933.0,61.0,17.0,7.0,4.0,,,False
ephem,True,https://github.com/brandon-rhodes/pyephem,1645685.0,698.0,117.0,42.0,19.0,30.0,899.0,False
esdk-obs-python,True,,118975.0,,,,,,,
eventlet,True,https://github.com/eventlet/eventlet,4717865.0,1275.0,338.0,56.0,218.0,195.0,2405.0,False
exceptiongroup,True,https://github.com/agronholm/exceptiongroup,276832119.0,49.0,24.0,2.0,8.0,8.0,178.0,False
exchange-calendars,True,https://github.com/gerrymanoim/exchange_calendars,4489077.0,663.0,176.0,13.0,26.0,89.0,632.0,False
exchangelib,True,https://github.com/ecederstrand/exchangelib,1607660.0,1270.0,246.0,34.0,10.0,61.0,2418.0,False
executing,True,https://github.com/alexmojaki/executing,113209032.0,401.0,38.0,10.0,22.0,12.0,458.0,False
expiringdict,True,,11024164.0,,,,,,,
extruct,True,https://github.com/scrapinghub/extruct,634377.0,973.0,123.0,104.0,61.0,33.0,402.0,False
fabric,True,https://github.com/fabric/fabric,10818084.0,15495.0,1954.0,444.0,507.0,19.0,1403.0,False
face-recognition,True,https://github.com/ageitgey/face_recognition,147021.0,56673.0,13699.0,1537.0,832.0,53.0,216.0,False
face-recognition-models,True,https://github.com/ageitgey/face_recognition_models,111636.0,448.0,214.0,18.0,15.0,,,False
facebook-wda,True,https://github.com/openatx/facebook-wda,125027.0,1852.0,295.0,57.0,73.0,14.0,228.0,False
facexlib,True,https://github.com/xinntao/facexlib,835205.0,977.0,171.0,12.0,39.0,9.0,56.0,False
fairscale,True,,521266.0,,,,,,,
faiss-cpu,True,https://github.com/facebookresearch/faiss,15074136.0,40802.0,4502.0,493.0,288.0,187.0,1111.0,False
fake-useragent,True,https://github.com/fake-useragent/fake-useragent,8893969.0,4050.0,538.0,58.0,17.0,14.0,286.0,True
faker,True,https://github.com/joke2k/faker,72362388.0,19387.0,2112.0,221.0,30.0,595.0,3282.0,False
fal-client,True,https://github.com/fal-ai/fal,3931005.0,959.0,100.0,13.0,71.0,17.0,729.0,False
farm,True,https://github.com/deepset-ai/FARM,2205.0,1752.0,245.0,3.0,7.0,41.0,570.0,True
fast-langdetect,True,,3774180.0,151.0,21.0,1.0,9.0,2.0,22.0,False
fastapi,True,https://github.com/fastapi/fastapi,511697154.0,102037.0,9837.0,770.0,81.0,764.0,5188.0,False
fastapi-camelcase,True,https://github.com/nf1s/fastapi-camelcase,52058.0,74.0,4.0,4.0,4.0,2.0,53.0,False
fastapi-cli,True,https://github.com/fastapi/fastapi-cli,83793673.0,640.0,85.0,7.0,12.0,10.0,165.0,False
fastapi-poe,True,,102474.0,1348.0,208.0,14.0,11.0,,,False
fastembed,True,https://github.com/qdrant/fastembed,5158732.0,3190.0,243.0,22.0,123.0,,,False
fasteners,True,https://github.com/harlowja/fasteners,13991295.0,280.0,49.0,6.0,27.0,22.0,189.0,False
faster-whisper,True,https://github.com/SYSTRAN/faster-whisper,9678110.0,25275.0,2056.0,172.0,320.0,44.0,214.0,False
fastjsonschema,True,https://github.com/horejsek/python-fastjsonschema,137299362.0,496.0,79.0,19.0,2.0,34.0,290.0,False
fastmcp,True,https://github.com/PrefectHQ/fastmcp,72097269.0,27510.0,2297.0,126.0,307.0,,,False
fasttext,True,https://github.com/facebookresearch/fastText,2444782.0,25394.0,4735.0,847.0,550.0,66.0,358.0,False
fbprophet,True,https://github.com/facebook/prophet,23578.0,20384.0,4633.0,443.0,452.0,189.0,753.0,False
feather-format,True,https://github.com/wesm/feather,84576.0,2756.0,165.0,89.0,7.0,,,False
feedgen,True,https://github.com/lkiesow/python-feedgen,396591.0,791.0,131.0,17.0,14.0,41.0,260.0,False
feedparser,True,https://github.com/kurtmckee/feedparser,23530225.0,2418.0,372.0,47.0,108.0,54.0,1104.0,False
fetch-use,True,https://github.com/browser-use/fetch-use,5746063.0,,,,,,,
ffmpeg-python,True,https://github.com/kkroening/ffmpeg-python,9555696.0,9952.0,885.0,113.0,508.0,26.0,366.0,False
ffmpy,True,https://github.com/Ch00k/ffmpy,4269161.0,500.0,53.0,19.0,6.0,4.0,68.0,False
fido2,True,https://github.com/Yubico/python-fido2,2532645.0,542.0,141.0,42.0,31.0,35.0,549.0,False
file-read-backwards,True,https://github.com/RobinNil/file_read_backwards,359802.0,44.0,13.0,4.0,3.0,5.0,183.0,False
filelock,True,https://github.com/tox-dev/py-filelock,677570664.0,975.0,138.0,12.0,0.0,51.0,323.0,False
filetype,True,https://github.com/h2non/filetype.py,39166950.0,629.0,109.0,14.0,48.0,43.0,230.0,False
filterpy,True,https://github.com/rlabbe/filterpy,1975546.0,3278.0,616.0,76.0,73.0,45.0,508.0,False
finnhub-python,True,https://github.com/Finnhub-Stock-API/finnhub-python,332276.0,1051.0,156.0,25.0,41.0,,,False
fire,True,https://github.com/google/python-fire,18982160.0,28209.0,1491.0,362.0,195.0,68.0,336.0,False
firecrawl,True,https://github.com/firecrawl/firecrawl,1219577.0,174840.0,9607.0,450.0,578.0,65.0,2039.0,False
firecrawl-py,True,https://github.com/firecrawl/firecrawl,6996974.0,173265.0,9548.0,446.0,554.0,65.0,2039.0,False
flake8,True,https://github.com/pycqa/flake8,54826584.0,3822.0,355.0,37.0,23.0,177.0,1751.0,False
flash-attn,True,https://github.com/Dao-AILab/flash-attention,346333.0,24839.0,3033.0,149.0,1300.0,,,False
flashlib,True,https://github.com/FlashML-org/flashlib,20535.0,567.0,50.0,2.0,2.0,,,False
flask,True,https://github.com/pallets/flask,182581624.0,72170.0,16961.0,2110.0,4.0,854.0,3724.0,False
flask-appbuilder,True,https://github.com/dpgaspar/flask-appbuilder,9231673.0,4958.0,1445.0,152.0,269.0,211.0,3682.0,False
flask-cors,True,https://github.com/corydolphin/flask-cors,49962663.0,932.0,156.0,7.0,40.0,44.0,258.0,False
flask-jsonschema,True,https://github.com/mattupstate/flask-jsonschema,4535.0,65.0,26.0,5.0,12.0,,,True
flask-limiter,True,https://github.com/alisaifee/flask-limiter,20592664.0,1204.0,129.0,11.0,6.0,45.0,877.0,False
flask-login,True,https://github.com/maxcountryman/flask-login,21976886.0,3675.0,809.0,68.0,19.0,121.0,407.0,False
flask-migrate,True,https://github.com/miguelgrinberg/flask-migrate,4372268.0,2404.0,235.0,25.0,0.0,52.0,216.0,False
flask-pydantic,True,https://github.com/pallets-eco/flask-pydantic,587491.0,435.0,67.0,11.0,22.0,16.0,134.0,False
flask-script,True,https://github.com/smurfix/flask-script,423239.0,671.0,145.0,2.0,33.0,,,True
flask-session,True,https://github.com/pallets-eco/flask-session,12050213.0,505.0,238.0,22.0,23.0,,,False
flask-sock,True,https://github.com/miguelgrinberg/flask-sock,1648003.0,256.0,23.0,13.0,13.0,3.0,67.0,False
flask-socketio,True,https://github.com/miguelgrinberg/flask-socketio,3695648.0,5509.0,902.0,102.0,7.0,70.0,439.0,False
flask-sqlalchemy,True,https://github.com/pallets-eco/flask-sqlalchemy,25844809.0,4170.0,897.0,113.0,16.0,121.0,716.0,False
flask-swagger,True,https://github.com/gangverk/flask-swagger,172347.0,457.0,88.0,27.0,21.0,,,False
flask-swagger-ui,True,https://github.com/sveint/flask-swagger-ui,788376.0,187.0,58.0,3.0,26.0,8.0,39.0,False
flask-testing,True,https://github.com/jarus/flask-testing,620246.0,501.0,107.0,9.0,54.0,34.0,158.0,False
flask-wtf,True,https://github.com/pallets-eco/flask-wtf,13818701.0,1509.0,316.0,32.0,29.0,102.0,658.0,False
flaskwebgui,True,https://github.com/ClimenteA/flaskwebgui,9134.0,785.0,76.0,21.0,0.0,14.0,168.0,False
flatbuffers,True,https://github.com/google/flatbuffers,83182844.0,26425.0,3643.0,625.0,278.0,701.0,2857.0,False
fleep,True,https://github.com/floyernick/fleep,19963.0,262.0,37.0,9.0,17.0,1.0,21.0,False
flexgen,True,https://github.com/FMInference/FlexGen,280.0,9377.0,594.0,107.0,58.0,17.0,94.0,True
flower,True,https://github.com/mher/flower,9922209.0,7235.0,1155.0,134.0,156.0,219.0,1158.0,False
fnllm,True,,37204.0,17.0,7.0,7.0,11.0,16.0,758.0,False
font-roboto,True,https://github.com/pimoroni/fonts-python,4060.0,15.0,3.0,5.0,0.0,,,False
fonts,True,https://github.com/pimoroni/fonts-python,24940.0,15.0,3.0,5.0,0.0,,,False
fonttools,True,https://github.com/fonttools/fonttools,211802701.0,5231.0,538.0,116.0,401.0,144.0,10754.0,False
fpdf,True,https://github.com/reingart/pyfpdf,1683664.0,911.0,643.0,38.0,142.0,22.0,385.0,False
free-proxy,True,https://github.com/jundymek/free-proxy,451669.0,401.0,61.0,8.0,10.0,10.0,40.0,False
freetype-py,True,https://github.com/rougier/freetype-py,3990987.0,338.0,93.0,17.0,49.0,33.0,293.0,False
frozendict,True,https://github.com/Marco-Sulla/python-frozendict,20795238.0,181.0,19.0,4.0,12.0,13.0,366.0,False
frozenlist,True,https://github.com/aio-libs/frozenlist,492365282.0,127.0,41.0,8.0,13.0,17.0,772.0,False
fschat,True,https://github.com/lm-sys/fastchat,69949.0,39522.0,4778.0,360.0,1045.0,243.0,877.0,False
fsspec,True,https://github.com/fsspec/filesystem_spec,771344751.0,1350.0,474.0,15.0,355.0,274.0,1909.0,False
ftfy,True,https://github.com/rspeer/python-ftfy,16032104.0,4062.0,128.0,70.0,25.0,17.0,589.0,False
funasr,True,https://github.com/modelscope/FunASR,405296.0,20062.0,2006.0,116.0,5.0,114.0,3819.0,False
funcsigs,True,https://github.com/testing-cabal/funcsigs,3447536.0,8.0,13.0,5.0,8.0,,,False
functorch,True,https://github.com/pytorch/functorch,3918.0,1434.0,108.0,5.0,250.0,62.0,1315.0,True
funcy,True,https://github.com/Suor/funcy,6689816.0,3511.0,156.0,64.0,15.0,33.0,964.0,False
fundamentalanalysis,True,https://github.com/JerBouma/FinanceToolkit,3537.0,5212.0,608.0,79.0,5.0,7.0,710.0,False
future,True,https://github.com/PythonCharmers/python-future,52153525.0,1189.0,292.0,32.0,189.0,128.0,1679.0,False
futures,True,https://github.com/agronholm/pythonfutures,2831867.0,236.0,46.0,9.0,5.0,,,False
fuzzywuzzy,True,https://github.com/seatgeek/fuzzywuzzy,14371318.0,9219.0,875.0,259.0,107.0,70.0,289.0,True
fvcore,True,https://github.com/facebookresearch/fvcore,941520.0,2250.0,237.0,38.0,54.0,66.0,254.0,False
g2p-en,True,https://github.com/Kyubyong/g2p,829102.0,801.0,128.0,19.0,26.0,,,False
g4f,True,https://github.com/xtekky/gpt4free,111702.0,66609.0,13514.0,482.0,2.0,,,False
gapic-google-cloud-datastore-v1,True,https://github.com/googleapis/googleapis,20604.0,8734.0,2629.0,369.0,51.0,1081.0,8698.0,False
gapic-google-cloud-error-reporting-v1beta1,True,https://github.com/googleapis/googleapis,7462.0,7600.0,2321.0,335.0,50.0,625.0,6616.0,False
gapic-google-cloud-logging-v2,True,https://github.com/googleapis/googleapis,12771.0,8704.0,2621.0,356.0,51.0,1081.0,8698.0,False
gapic-google-cloud-pubsub-v1,True,https://github.com/googleapis/googleapis,6012.0,8720.0,2625.0,367.0,51.0,1081.0,8698.0,False
gapic-google-cloud-spanner-admin-database-v1,True,https://github.com/googleapis/googleapis,3378.0,8720.0,2625.0,367.0,51.0,1081.0,8698.0,False
gapic-google-cloud-spanner-admin-instance-v1,True,https://github.com/googleapis/googleapis,3329.0,8704.0,2621.0,356.0,51.0,1081.0,8698.0,False
gapic-google-cloud-spanner-v1,True,https://github.com/googleapis/googleapis,3362.0,8734.0,2629.0,369.0,51.0,1081.0,8698.0,False
gapic-google-cloud-speech-v1beta1,True,https://github.com/googleapis/googleapis,1321.0,8734.0,2629.0,369.0,51.0,1081.0,8698.0,False
gapic-google-cloud-vision-v1,True,https://github.com/googleapis/googleapis,2407.0,8704.0,2621.0,356.0,51.0,1081.0,8698.0,False
gast,True,https://github.com/serge-sans-paille/gast,19204923.0,137.0,34.0,13.0,0.0,10.0,66.0,False
gdown,True,https://github.com/wkentaro/gdown,3342773.0,5419.0,430.0,22.0,7.0,26.0,509.0,False
gensim,True,https://github.com/RaRe-Technologies/gensim,3741713.0,16479.0,4406.0,406.0,439.0,467.0,3832.0,False
genson,True,https://github.com/wolverdude/genson,18907918.0,728.0,75.0,10.0,18.0,11.0,244.0,False
geoip2,True,https://github.com/maxmind/GeoIP2-python,18196816.0,1217.0,142.0,47.0,5.0,21.0,456.0,False
geopy,True,https://github.com/geopy/geopy,14292843.0,4850.0,663.0,86.0,53.0,135.0,1086.0,False
gevent,True,https://github.com/gevent/gevent,40260614.0,6447.0,967.0,229.0,139.0,116.0,5549.0,False
gfpgan,True,https://github.com/TencentARC/GFPGAN,240410.0,34910.0,5781.0,500.0,354.0,12.0,104.0,False
gguf,True,https://github.com/ggml-org/llama.cpp,8620420.0,126469.0,22527.0,826.0,2315.0,917.0,3943.0,False
ghostscript,True,https://gitlab.com/pdftools/python-ghostscript,268258.0,11.0,5.0,,4.0,,,False
ghp-import,True,https://github.com/c-w/ghp-import,15209156.0,626.0,80.0,17.0,4.0,24.0,134.0,False
gifmaker,True,https://github.com/neuropoly/gifmaker,106.0,20.0,3.0,9.0,1.0,,,False
git,False,,,,,,,,,
git-changelog,True,https://github.com/pawamoy/git-changelog,93660.0,167.0,36.0,3.0,12.0,9.0,154.0,False
gitdb,True,https://github.com/gitpython-developers/gitdb,223886960.0,227.0,68.0,16.0,6.0,36.0,351.0,True
githubcli,True,,106.0,,,,,,,
gitignore-parser,True,https://github.com/mherrmann/gitignore_parser,2981679.0,221.0,46.0,3.0,10.0,16.0,65.0,False
gitpython,True,https://github.com/gitpython-developers/GitPython,205237507.0,5177.0,992.0,98.0,8.0,322.0,3608.0,False
gluoncv,True,https://github.com/dmlc/gluon-cv,49227.0,5915.0,1205.0,146.0,62.0,125.0,894.0,False
gluonnlp,True,https://github.com/dmlc/gluon-nlp,31997.0,2540.0,520.0,17.0,271.0,97.0,838.0,True
gmssl,True,https://github.com/duanhongyi/gmssl,84264.0,548.0,149.0,12.0,47.0,10.0,29.0,False
gnureadline,True,https://github.com/ludwigschwardt/python-gnureadline,330482.0,81.0,30.0,4.0,4.0,10.0,197.0,False
google,True,,6217869.0,,,,,,,
google-ai-generativelanguage,True,https://github.com/googleapis/google-cloud-python,14760532.0,5379.0,1758.0,284.0,523.0,506.0,36161.0,False
google-api-core,True,https://github.com/googleapis/google-cloud-python,426398169.0,5379.0,1758.0,284.0,523.0,506.0,36161.0,False
google-api-python-client,True,https://github.com/googleapis/google-api-python-client,163042313.0,8903.0,2577.0,298.0,61.0,192.0,1492.0,False
google-auth,True,https://github.com/googleapis/google-cloud-python,469181644.0,5379.0,1758.0,284.0,523.0,506.0,36161.0,False
google-auth-httplib2,True,https://github.com/googleapis/google-cloud-python,178700446.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-auth-oauthlib,True,https://github.com/googleapis/google-cloud-python,154804137.0,5378.0,1757.0,283.0,524.0,506.0,36161.0,False
google-cloud,True,https://github.com/GoogleCloudPlatform/google-cloud-python,4144515.0,5376.0,1756.0,284.0,510.0,506.0,36161.0,False
google-cloud-aiplatform,True,https://github.com/googleapis/python-aiplatform,106704127.0,905.0,463.0,68.0,316.0,113.0,2363.0,False
google-cloud-bigquery,True,https://github.com/googleapis/python-bigquery,160920752.0,798.0,324.0,48.0,0.0,151.0,1877.0,True
